实时定位,设备号,方向,ID,定位时间,实时地址,速度,
119.671852，29.792395,868035047202300,301,5f421d965bd7ea04a056bd69,1597538634,浙***********9,31,
119.673325，29.80732,868035047227814,312,5f421d965bd7ea04b372d688,1597229147,浙**************号,0,
119.701118，29.811899,868035047008314,168,5f421d965bd7ea04b372d689,1597229149,浙**************0,0,
119.667984，29.799324,868035047226074,207,5f421d965bd7ea04b372d68a,1597229154,浙*************号,8,
119.701225，29.811638,868035047008314,118,5f421d975bd7ea04b372d68b,1597229153,浙**************0,10,
119.70137，29.811644,868035047008314,83,5f421d975bd7ea04b372d68c,1597229155,浙**************0,19,
119.701485，29.811651,868035047008314,73,5f421d985bd7ea04b372d68d,1597229157,浙**************8,19,
119.681885，29.796196,868035047201554,96,5f421d985bd7ea04b372d68e,1597229159,浙**************号,7,
119.673042，29.807549,868035047227814,295,5f421d985bd7ea04b372d68f,1597229151,浙*************号,14,
119.672958，29.80759,868035047227814,263,5f421d985bd7ea04b372d690,1597229153,浙*************号,11,
119.672897，29.807583,868035047227814,245,5f421d985bd7ea04b372d691,1597229155,浙***********3,14,
119.672646，29.80747,868035047227814,235,5f421d995bd7ea04b372d692,1597229161,浙**************号,21,
119.672554，29.807396,868035047227814,227,5f421d995bd7ea04b372d693,1597229163,浙**************号,23,
119.681938，29.796213,868035047201554,74,5f421d995bd7ea04b372d694,1597229163,浙**************号,10,
119.681938，29.796213,868035047201554,74,5f421d995bd7ea04b372d695,1597229164,浙**************号,0,
119.681953，29.796242,868035047201554,55,5f421d9a5bd7ea04b372d696,1597229165,浙**************号,6,
119.701691，29.811607,868035047008314,142,5f421d9a5bd7ea04b372d697,1597229165,浙***************号,8,
119.701706，29.811562,868035047008314,152,5f421d9a5bd7ea04b372d698,1597229167,浙***************号,9,
119.672905，29.80765,868035047199602,182,5f421dba5bd7ea049c715682,1597391727,浙**************号,15,
119.673187，29.8071,868035047226806,240,5f421dbc5bd7ea04ae2cf1d2,1597450629,浙**************号,13,
119.693741，29.790203,868035047202425,57,5f421dc05bd7ea0495615c42,1597390869,浙**************号,22,
119.706078，29.806711,868035047202079,54,5f421de55bd7ea04b372d699,1597448625,浙****************号,19,
119.700386，29.80175,868035047225587,355,5f421de75bd7ea04b20c0b02,1597453047,浙***********路,6,
119.706078，29.806711,868035047202079,54,5f421e035bd7ea04a45d0412,1597448625,浙****************号,19,
119.706078，29.806711,868035047202079,54,5f421e5a5bd7ea04a91c2462,1597448625,浙****************号,19,
119.672905，29.80765,868035047199602,182,5f421ed85bd7ea04a45d0413,1597391727,浙**************号,15,
119.706078，29.806711,868035047202079,54,5f421fc75bd7ea04a52a9812,1597448625,浙****************号,19,
119.671852，29.792395,868035047202300,301,5f4220a65bd7ea0498242db2,1597538636,浙***********9,0,
119.693741，29.790203,868035047202425,57,5f42228e5bd7ea297e26bfe2,1597390869,浙**************号,22,
119.673187，29.8071,868035047226806,240,5f4222925bd7ea2988123a32,1597450629,浙**************号,13,
119.706078，29.806711,868035047202079,54,5f4222b05bd7ea298e441742,1597448625,浙****************号,19,
119.706078，29.806711,868035047202079,54,5f4222ce5bd7ea2988123a33,1597448625,浙****************号,19,
119.706078，29.806711,868035047202079,54,5f4223105bd7ea297e26bfe3,1597448625,浙****************号,19,
119.700386，29.80175,868035047225587,355,5f4223315bd7ea297f53c922,1597453047,浙***********路,6,
119.693741，29.790203,868035047202425,57,5f4223325bd7ea298e441743,1597390869,浙**************号,22,
119.706078，29.806711,868035047202079,54,5f42235c5bd7ea2988123a34,1597448625,浙****************号,19,
119.673187，29.8071,868035047226806,240,5f42239d5bd7ea298571bb72,1597450629,浙**************号,13,
119.681984，29.796312,868035047201554,39,5f4225255bd7ea298571bb73,1597229169,浙*************7,13,
119.672905，29.80765,868035047199602,182,5f4225805bd7ea298571bb74,1597391727,浙**************号,15,
119.671852，29.792395,868035047202300,301,5f4226ce5bd7ea4c903060f2,1597538636,浙***********9,0,
119.679466，29.801933,868035042224490,314,5f4226ce5bd7ea4c903060f3,1597538641,浙*************号,0,
119.678841，29.787275,866551032797560,56,5f4226cf5bd7ea4c903060f4,1597538647,浙***************8,0,
119.67878，29.802555,868035042224490,317,5f4226cf5bd7ea4c903060f5,1597538646,浙**********路,24,
119.67025，29.793232,868035047202300,301,5f4226cf5bd7ea4c903060f6,1597538654,浙**********路,30,
119.691887，29.766663,868035042243433,214,5f4226cf5bd7ea4c9b4b64d2,1597453779,浙**********线,0,
119.691307，29.765995,868035042243433,220,5f4226cf5bd7ea4c9b4b64d3,1597453791,浙***********路,24,
119.691307，29.765995,868035042243433,220,5f4226cf5bd7ea4c9b4b64d4,1597453795,浙***********路,0,
119.679573，29.787785,866551032797560,59,5f4226d05bd7ea4c903060f7,1597538655,浙***************8,7,
119.67878，29.802555,868035042224490,317,5f4226d05bd7ea4c903060f8,1597538656,浙**********路,0,
119.67025，29.793232,868035047202300,301,5f4226d05bd7ea4c903060f9,1597538659,浙**********路,0,
119.678093，29.803196,868035042224490,314,5f4226d05bd7ea4c903060fa,1597538660,浙**********路,24,
119.679672，29.787914,866551032797560,0,5f4226d05bd7ea4c903060fb,1597538665,浙*************号,0,
119.691093，29.765751,868035042243433,215,5f4226d05bd7ea4c9b4b64d5,1597453796,浙***********路,24,
119.69088，29.765511,868035042243433,221,5f4226d05bd7ea4c9b4b64d6,1597453801,浙***********路,21,
119.690804，29.765472,868035042243433,248,5f4226d05bd7ea4c9b4b64d7,1597453803,浙***********路,12,
119.690727，29.765507,868035042243433,302,5f4226d05bd7ea4c9b4b64d8,1597453805,浙***********路,16,
119.690636，29.765568,868035042243433,308,5f4226d05bd7ea4c9b4b64d9,1597453807,浙***********路,22,
119.667984，29.799324,868035047226074,207,5f4226d15bd7ea4c853f2f12,1597229170,浙*************号,0,
119.701759，29.811537,868035047008314,130,5f4226d15bd7ea4c853f2f13,1597229171,浙***************号,8,
119.66938，29.793692,868035047202300,300,5f4226d15bd7ea4c903060fc,1597538666,浙**********路,30,
119.677444，29.803764,868035042224490,314,5f4226d15bd7ea4c903060fd,1597538672,浙**********路,24,
119.677444，29.803764,868035042224490,314,5f4226d15bd7ea4c903060fe,1597538673,浙**********路,0,
119.668465，29.794167,868035047202300,300,5f4226d15bd7ea4c903060ff,1597538678,浙**********路,30,
119.668465，29.794167,868035047202300,300,5f4226d15bd7ea4c90306100,1597538682,浙**********路,0,
119.676773，29.804333,868035042224490,316,5f4226d15bd7ea4c90306101,1597538684,浙**********路,26,
119.690636，29.765572,868035042243433,308,5f4226d15bd7ea4c9b4b64da,1597453811,浙***********路,0,
119.689896，29.766069,868035042243433,306,5f4226d15bd7ea4c9b4b64db,1597453819,浙***************号,27,
119.689903，29.766069,868035042243433,306,5f4226d15bd7ea4c9b4b64dc,1597453828,浙***************号,0,
119.689125，29.766573,868035042243433,306,5f4226d15bd7ea4c9b4b64dd,1597453831,浙**************号,27,
119.701759，29.811541,868035047008314,130,5f4226d25bd7ea4c853f2f14,1597229172,浙***************号,0,
119.701813，29.811529,868035047008314,102,5f4226d25bd7ea4c853f2f15,1597229173,浙***************号,11,
119.70195，29.811459,868035047008314,125,5f4226d25bd7ea4c853f2f16,1597229177,浙***************号,13,
119.702026，29.81135,868035047008314,150,5f4226d25bd7ea4c853f2f17,1597229179,浙***************号,24,
119.67234，29.807249,868035047227814,232,5f4226d25bd7ea4c853f2f18,1597229167,浙*************5,24,
119.67234，29.807251,868035047227814,232,5f4226d25bd7ea4c853f2f19,1597229168,浙*************5,0,
119.700363，29.801908,868035047225587,342,5f4226d25bd7ea4c8c7b4e92,1597453053,浙***********路,20,
119.700294，29.802015,868035047225587,323,5f4226d25bd7ea4c8c7b4e93,1597453055,浙**********路,27,
119.70018，29.802134,868035047225587,318,5f4226d25bd7ea4c8c7b4e94,1597453057,浙**********路,32,
119.667656，29.794584,868035047202300,299,5f4226d25bd7ea4c90306102,1597538688,浙**********路,33,
119.676773，29.804333,868035042224490,316,5f4226d25bd7ea4c90306103,1597538690,浙**********路,0,
119.676102，29.804934,868035042224490,315,5f4226d25bd7ea4c90306104,1597538696,浙**********路,28,
119.688324，29.767128,868035042243433,307,5f4226d25bd7ea4c9b4b64de,1597453844,浙*************8,27,
119.688324，29.767128,868035042243433,307,5f4226d25bd7ea4c9b4b64df,1597453845,浙*************8,0,
119.687584，29.767628,868035042243433,310,5f4226d25bd7ea4c9b4b64e0,1597453856,浙*************8,27,
119.687584，29.767628,868035042243433,310,5f4226d25bd7ea4c9b4b64e1,1597453861,浙*************8,0,
119.686882，29.768122,868035042243433,310,5f4226d25bd7ea4c9b4b64e2,1597453872,浙***********路,18,
119.67189，29.807032,868035047227814,237,5f4226d35bd7ea4c853f2f1a,1597229177,浙*************3,20,
119.671494，29.806791,868035047227814,232,5f4226d35bd7ea4c853f2f1b,1597229183,浙*************号,30,
119.682579，29.79701,868035047201554,41,5f4226d35bd7ea4c853f2f1c,1597229183,浙*************7,28,
119.702148，29.811113,868035047008314,158,5f4226d35bd7ea4c853f2f1d,1597229183,浙**************号,19,
119.682579，29.797014,868035047201554,41,5f4226d35bd7ea4c853f2f1e,1597229185,浙*************7,0,
119.700874，29.811724,868035047202268,256,5f4226d35bd7ea4c863ec552,1597393799,浙**************8,22,
119.697952，29.796316,868035047008068,318,5f4226d35bd7ea4c863ec553,1597393799,浙*************3,32,
119.697952，29.796318,868035047008068,318,5f4226d35bd7ea4c863ec554,1597393799,浙*************3,0,
119.667084，29.778934,866551032797198,308,5f4226d35bd7ea4c863ec555,1597393802,浙**********路,28,
119.70018，29.802134,868035047225587,318,5f4226d35bd7ea4c8c7b4e95,1597453064,浙**********路,0,
119.684334，29.796215,868035047227707,222,5f4226d35bd7ea4c8c7b4e96,1597453057,浙***************号,0,
119.699532，29.802748,868035047225587,316,5f4226d35bd7ea4c8c7b4e97,1597453067,浙**********路,27,
119.699425，29.802832,868035047225587,311,5f4226d35bd7ea4c8c7b4e98,1597453069,浙**********路,23,
119.66684，29.795012,868035047202300,300,5f4226d35bd7ea4c90306105,1597538698,浙**********路,33,
119.66684，29.795013,868035047202300,300,5f4226d35bd7ea4c90306106,1597538703,浙**********路,0,
119.666008，29.795443,868035047202300,301,5f4226d35bd7ea4c90306107,1597538708,浙*************号,33,
119.676102，29.804934,868035042224490,315,5f4226d35bd7ea4c90306108,1597538707,浙**********路,0,
119.665337，29.795746,868035047202300,283,5f4226d35bd7ea4c90306109,1597538716,浙*************号,31,
119.686882，29.768122,868035042243433,310,5f4226d35bd7ea4c9b4b64e3,1597453878,浙***********路,0,
119.678329，29.793896,868035047198763,0,5f4226d35bd7ea4c9b4b64e4,1597453881,浙***************号,0,
119.686134，29.76866,868035042243433,308,5f4226d35bd7ea4c9b4b64e5,1597453886,浙***********路,25,
119.686134，29.76866,868035042243433,308,5f4226d35bd7ea4c9b4b64e6,1597453894,浙***********路,0,
119.702187，29.811035,868035047008314,166,5f4226d45bd7ea4c853f2f1f,1597229185,浙**************号,16,
119.667557，29.798517,868035047226074,209,5f4226d45bd7ea4c853f2f20,1597229185,浙*************号,12,
119.702194，29.810942,868035047008314,173,5f4226d45bd7ea4c853f2f21,1597229187,浙**************号,18,
119.671494，29.806793,868035047227814,232,5f4226d45bd7ea4c853f2f22,1597229188,浙*************号,0,
119.667473，29.798376,868035047226074,202,5f4226d45bd7ea4c853f2f23,1597229189,浙*************号,17,
119.667473，29.798376,868035047226074,202,5f4226d45bd7ea4c853f2f24,1597229192,浙*************号,0,
119.689346，29.793949,868035047227808,54,5f4226d45bd7ea4c863ec556,1597393806,浙**************8,23,
119.700371，29.811502,868035047202268,236,5f4226d45bd7ea4c863ec557,1597393807,浙**************7,15,
119.700371，29.811502,868035047202268,236,5f4226d45bd7ea4c863ec558,1597393808,浙**************7,0,
119.70034，29.811438,868035047202268,208,5f4226d45bd7ea4c863ec559,1597393809,浙**************7,14,
119.69722，29.797009,868035047008068,318,5f4226d45bd7ea4c863ec55a,1597393809,浙*************1,35,
119.699081，29.80311,868035047225587,317,5f4226d45bd7ea4c8c7b4e99,1597453075,浙**********路,31,
119.715591，29.808641,868035042254547,0,5f4226d45bd7ea4c8c7b4e9a,1597453078,浙**********路,0,
119.684334，29.796215,868035047227707,222,5f4226d45bd7ea4c8c7b4e9b,1597453079,浙***************号,0,
119.699081，29.80311,868035047225587,317,5f4226d45bd7ea4c8c7b4e9c,1597453084,浙**********路,0,
119.698433，29.803755,868035047225587,320,5f4226d45bd7ea4c8c7b4e9d,1597453085,浙**********路,37,
119.665161，29.795755,868035047202300,270,5f4226d45bd7ea4c9030610a,1597538718,浙*************号,31,
119.664993，29.795729,868035047202300,253,5f4226d45bd7ea4c9030610b,1597538720,浙*************号,32,
119.690201，29.794706,868035047226800,67,5f4226d45bd7ea4c9030610c,1597538723,浙***************号,0,
119.675407，29.805544,868035042224490,315,5f4226d45bd7ea4c9030610d,1597538708,浙**********路,28,
119.685539，29.769102,868035042243433,315,5f4226d45bd7ea4c9b4b64e7,1597453896,浙*************号,27,
119.685448，29.76922,868035042243433,336,5f4226d45bd7ea4c9b4b64e8,1597453898,浙*************号,28,
119.685341，29.769323,868035042243433,315,5f4226d45bd7ea4c9b4b64e9,1597453900,浙*************号,27,
119.685204，29.769409,868035042243433,307,5f4226d45bd7ea4c9b4b64ea,1597453902,浙*************号,26,
119.685104，29.769512,868035042243433,318,5f4226d45bd7ea4c9b4b64eb,1597453904,浙*************号,28,
119.667282，29.798183,868035047226074,208,5f4226d55bd7ea4c853f2f25,1597229195,浙**************号,19,
119.702255，29.810823,868035047008314,164,5f4226d55bd7ea4c853f2f26,1597229189,浙**************号,21,
119.667084，29.778934,866551032797198,308,5f4226d55bd7ea4c863ec55b,1597393809,浙**********路,0,
119.681488，29.795929,868035047227707,225,5f4226d55bd7ea4c8c7b4e9e,1597453088,浙**************号,24,
119.681396，29.79583,868035047227707,217,5f4226d55bd7ea4c8c7b4e9f,1597453090,浙**************号,27,
119.698433，29.803755,868035047225587,320,5f4226d55bd7ea4c8c7b4ea0,1597453093,浙**********路,0,
119.681396，29.79583,868035047227707,217,5f4226d55bd7ea4c8c7b4ea1,1597453101,浙**************号,0,
119.680794，29.795105,868035047227707,216,5f4226d55bd7ea4c8c7b4ea2,1597453104,浙**************号,24,
119.697754，29.804432,868035047225587,319,5f4226d55bd7ea4c8c7b4ea3,1597453095,浙**********路,35,
119.674713，29.806164,868035042224490,314,5f4226d55bd7ea4c9030610e,1597538720,浙**********路,29,
119.674713，29.806164,868035042224490,314,5f4226d55bd7ea4c9030610f,1597538723,浙**********路,0,
119.674484，29.806366,868035042224490,319,5f4226d55bd7ea4c90306110,1597538724,浙**************号,28,
119.664833，29.795649,868035047202300,237,5f4226d55bd7ea4c90306111,1597538722,浙**********路,32,
119.684891，29.769703,868035042243433,313,5f4226d55bd7ea4c9b4b64ec,1597453908,浙*************号,24,
119.684891，29.769703,868035042243433,313,5f4226d55bd7ea4c9b4b64ed,1597453911,浙*************号,0,
119.684608，29.769903,868035042243433,290,5f4226d55bd7ea4c9b4b64ee,1597453914,浙**************号,14,
119.684532，29.769888,868035042243433,259,5f4226d55bd7ea4c9b4b64ef,1597453916,浙**************号,17,
119.684448，29.769836,868035042243433,233,5f4226d55bd7ea4c9b4b64f0,1597453918,浙**************号,19,
119.684334，29.769758,868035042243433,227,5f4226d55bd7ea4c9b4b64f1,1597453920,浙**************号,24,
119.702255，29.810827,868035047008314,164,5f4226d65bd7ea4c853f2f27,1597229192,浙**************号,0,
119.702385，29.810598,868035047008314,157,5f4226d65bd7ea4c853f2f28,1597229193,浙**************号,23,
119.670616，29.806297,868035047227814,235,5f4226d65bd7ea4c853f2f29,1597229197,浙**************号,25,
119.697197，29.804939,868035047225587,314,5f4226d65bd7ea4c8c7b4ea4,1597453103,浙**********路,34,
119.697197，29.804939,868035047225587,314,5f4226d65bd7ea4c8c7b4ea5,1597453106,浙**********路,0,
119.69651，29.805559,868035047225587,311,5f4226d65bd7ea4c8c7b4ea6,1597453113,浙**********路,31,
119.680527，29.794769,868035047227707,211,5f4226d65bd7ea4c8c7b4ea7,1597453112,浙**************号,16,
119.682915，29.769588,868035042359593,0,5f4226d65bd7ea4c9b4b64f2,1597453928,浙*************8,0,
119.68425，29.769661,868035042243433,222,5f4226d65bd7ea4c9b4b64f3,1597453922,浙**************号,25,
119.684128，29.769566,868035042243433,227,5f4226d65bd7ea4c9b4b64f4,1597453924,浙**************号,26,
